IATA,FR name,EN name,Province,AUTO/MAN,Latitude,Longitude,Elevation,ICAO,WMO,MSC,DST Time Zone / Fuseau horaire été, STD Time Zone / Fuseau horaire heure normale,Data Provider,Data Attribution Notice
FLR,Fish Lake RWIS,Fish Lake RWIS,YT,,60.75,-135.14,724,,,YTG_FLR,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
FFR,Fox Farm RWIS,Fox Farm RWIS,YT,,60.62,-134.98,665,,,YTG_FFR,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
LMR,Lone Moose RWIS,Lone Moose RWIS,YT,,60.5,-134.3,657,,,YTG_LMR,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
BLAH,Blanchard Highway Camp,Blanchard Highway Camp,YT,,60.001761,-136.853737,840,,,YTG_BLAH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
Destruction Bay Hwy,Destruction Bay Hwy,Destruction Bay Hwy,YT,,61.25,-138.7833,808,,,YTG_DestructionBayHwy,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
OGIH,Ogilvie Highway Camp,Ogilvie Highway Camp,YT,,65.36,-138.31,597,,,YTG_OGIH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
BCH,Beaver Creek Highway Camp,Beaver Creek Highway Camp,YT,,62.37986,-140.878412,663,,,YTG_BCH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
CCH,Carcross Highway Camp,Carcross Highway Camp,YT,,60.179235,-134.696382,689,,,YTG_CCH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
CAH,Carmacks Highway Camp,Carmacks Highway Camp,YT,,62.1,-136.3,525,,,YTG_CAH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
DRUH,Drury Creek Highway Camp,Drury Creek Highway Camp,YT,,62.2,-134.39,609,,,YTG_DRUH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
EPH,Eagle Plains Highway Camp,Eagle Plains Highway Camp,YT,,66.37,-136.72,620,,,YTG_EPH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
HJH,Haines Junction Highway Camp,Haines Junction Highway Camp,YT,,60.75,-137.51,596,,,YTG_HJH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
KLOH,Klondike Highway Camp,Klondike Highway Camp,YT,,64.45,-138.22,973,,,YTG_KLOH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
RRH,Ross River Highway Camp,Ross River Highway Camp,YT,,61.98,-132.45,698,,,YTG_RRH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
STWH,Stewart Crossing Highway Camp,Stewart Crossing Highway Camp,YT,,63.38333,-136.6833,480,,,YTG_STWH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
SWIH,Swift River Highway Camp,Swift River Highway Camp,YT,,60.0015639,-131.189,888,,,YTG_SWIH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
TUCH,Tuchitua Highway Camp,Tuchitua Highway Camp,YT,,60.9267194,138.2703,728,,,YTG_TUCH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
YPKU,Kusawa,Kusawa,YT,,60.5992,-136.2078,1430,,,YTG_YPKU,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
YPNF,North Fork,North Fork,YT,,64.5458,-138.2703,1494,,,YTG_YPNF,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
YPTI,Tombstone Interpretive,Tombstone Interpretive,YT,,64.5045,-138.2188,1034,,,YTG_YPTI,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
YAAHP,Haines Pass,Haines Pass,YT,,59.62182,-136.44297,952,,,YTG_YAAHP,PDT,PST,Yukon Avalanche Association (YAA),Observational data provided by the Government of Yukon (YG) on behalf of The Yukon Avalanche Association (YAA). All rights reserved.
